canonical_id,game_code,bruns_long_name,canonical_p1,canonical_p2,canonical_8vec,nash_count,dominance_level,is_symmetric,canon_l1_p1,canon_l1_p2,nagel_p_id,nagel_p_paired,nagel_perspective,nagel_matrix_code,nagel_lk_type,nagel_lk_type_description,nagel_emp_class,nagel_emp_class_description,nagel_rgg_class,nagel_rgg_class_description,nagel_swap_sr,nagel_swap_sc,nagel_role_relative_to_canonical,nagel_frac_choose_A,nagel_frac_choose_act0_canonical,nagel_entropy_binary,nagel_entropy_4outcome,nagel_utility_efficiency,nagel_quality_level,nagel_n_pure_NE,nagel_p1_has_dominant,nagel_p2_has_dominant,clean_grif_n_games,clean_grif_p1_mean,clean_grif_p2_mean,clean_grif_p1_std,clean_grif_p2_std,clean_grif_game_ids,dominance_profile,iesds_depth,num_pure_ne,pure_ne_cells,ne_pareto_rankable,ne_distributional_conflict,payoff_variance,payoff_conflict,p1_maximin_action,p2_maximin_action,joint_maximin_cell,maximin_is_ne,maximin_to_ne_action_distance,maximin_to_ne_payoff_distance,l1_action_p1,l1_action_p2,l2_action_p1,l2_action_p2,near_equal_split_cell,pareto_efficient_cells,source,frac_choose_A,entropy_binary,lk_type,emp_class,up_choice,topology,delta_norm,dominant_action_p1,dominant_action_p2,nash_action_p1,nash_action_p2,payoff_dominant_ne_p1,payoff_dominant_ne_p2,risk_dominant_ne_p1,risk_dominant_ne_p2,l0_action_p1,l0_action_p2,cooperative_action_p1,cooperative_action_p2,canonical_action_p1,canonical_action_p2,complexity_score,complexity_score_n_components,delta1_uniform,delta1_canonical,abs_delta1,sign_delta1c,llm_rank_8vec,mgn_rank_8vec,mgn_p_paired,payoff_scale_llm,payoff_scale_mgn,payoff_scale_griffiths,nagel_pcanon,grif_rank_clean
109,PcAs,Privileged,"3,4,2,1","2,4,3,1","3,4,2,1,2,4,3,1",1,1,False,0,-1,26,102,P26,34212431,OD2,One-sided dominance type 2 — one player has a dominated action; needs L2(α) to reach NE (2 outcomes),A2,"Level-k(α) class: 22 games (OD2+CO2+MP); L1(α) concentrates one player, other splits; needs k=2",O4,One-sided dominance: one player has a dominant strategy (class 4 of 4); 18 perspectives,False,False,P1,0.909090909,0.909090909,0.4395,1.4394,0.9091,0.5055,1,True,False,0,,,,,,1,1,1,"(0,1)",,,1.25,0.2,0,0,"(0,0)",False,1.0,3.0,0,-1,-1,1,"(0,1)","(0,1)",bruns,,,,,,,,0.0,,0.0,1.0,,,,,0,1,,,0,1,-0.6543303050815759,3,2.0,2.0,2.0,1,"3,4,2,1,2,4,3,1","3,4,2,1,2,4,3,1",102,rank_1to4_pm1,rank_1to4,cardinal,0.909090909,False
110,PcBa,Generous,"3,4,2,1","4,2,1,3","3,4,2,1,4,2,1,3",1,1,False,0,-1,34,109,P34,43122431,OD2,One-sided dominance type 2 — one player has a dominated action; needs L2(α) to reach NE (2 outcomes),A2,"Level-k(α) class: 22 games (OD2+CO2+MP); L1(α) concentrates one player, other splits; needs k=2",O1,One-sided dominance: one player has a dominant strategy (class 1 of 4); 18 perspectives,False,True,P1,0.915742794,0.915742794,0.417,1.4169,0.9157,0.5055,1,True,False,0,,,,,,1,1,1,"(0,0)",,,1.25,1.0,0,1,"(0,1)",False,1.0,3.0,0,-1,-1,0,"(0,0)","(0,0);(0,1)",bruns,,,,,,,,0.0,,0.0,0.0,,,,,0,0,,,0,0,-0.1924500897298753,3,2.0,2.0,2.0,1,"3,4,2,1,4,2,1,3","4,3,1,2,2,4,3,1",109,rank_1to4_pm1,rank_1to4,cardinal,0.915742794,False
111,PcCh,SamaritanType,"3,4,2,1","4,3,1,2","3,4,2,1,4,3,1,2",1,1,False,0,-1,29,104,P29,43123421,OD2,One-sided dominance type 2 — one player has a dominated action; needs L2(α) to reach NE (2 outcomes),A2,"Level-k(α) class: 22 games (OD2+CO2+MP); L1(α) concentrates one player, other splits; needs k=2",O1,One-sided dominance: one player has a dominant strategy (class 1 of 4); 18 perspectives,False,True,P1,0.911308204,0.911308204,0.4321,1.4282,0.9113,0.4634,1,True,False,0,,,,,,1,1,1,"(0,0)",,,1.25,0.3999999999999999,0,1,"(0,1)",False,1.0,2.0,0,-1,-1,0,"(0,0)","(0,0);(0,1)",bruns,,,,,,,,0.0,,0.0,0.0,,,,,0,0,,,0,0,-0.5388602512436508,3,2.0,2.0,2.0,1,"3,4,2,1,4,3,1,2","4,3,1,2,3,4,2,1",104,rank_1to4_pm1,rank_1to4,cardinal,0.911308204,False
112,PcCm,Benevolent,"3,4,2,1","4,1,3,2","3,4,2,1,4,1,3,2",1,1,False,0,0,106,31,P106,43121423,DD,Double dominance — both players have a strictly dominated action; unique pure NE at L1(α),A1,Level-k(α) class: 36 games (DD+OD1+CO1); Lk(α)→NE at k=1; NE is near-equal split; ≥67% play L1(α),D3,Dominant strategy: both players have dominant strategies; highest internal conflict of D-class (18 perspectives),False,True,P1,0.88248337,0.88248337,0.5222,0.9543,0.8825,0.9113,1,True,True,3,0.8899436090225564,0.1317825011499859,0.0870507271003475,0.1403588860336005,184;278;730,0,1,1,"(0,0)",,,1.25,1.2,0,0,"(0,0)",True,0.0,0.0,0,0,0,0,"(0,0)","(0,0);(0,1)",bruns,,,,,,,,0.0,0.0,0.0,0.0,,,,,0,0,,,0,0,-0.0769800358919501,3,2.0,2.0,2.0,1,"3,4,2,1,4,1,3,2","4,3,1,2,1,4,2,3",31,rank_1to4_pm1,rank_1to4,cardinal,0.88248337,True
113,PcCo,Peace-Coordination,"3,4,2,1","1,4,3,2","3,4,2,1,1,4,3,2",1,1,False,0,1,28,103,P28,34211432,OD1,One-sided dominance type 1 — one player has a dominated action; L1(α) converges to NE (1 outcome),A1,Level-k(α) class: 36 games (DD+OD1+CO1); Lk(α)→NE at k=1; NE is near-equal split; ≥67% play L1(α),O4,One-sided dominance: one player has a dominant strategy (class 4 of 4); 18 perspectives,False,False,P1,0.902439024,0.902439024,0.4612,1.1,0.9024,0.8381,1,True,False,5,0.9221067447045708,0.8817573483427141,0.0321533163400968,0.0258262351104507,196;447;554;657;677,1,1,1,"(0,1)",,,1.25,0.6000000000000001,0,1,"(0,1)",True,0.0,0.0,0,1,0,1,"(0,1)","(0,1)",bruns,,,,,,,,0.0,,0.0,1.0,,,,,0,1,,,0,1,-0.4233901974057255,3,2.0,2.0,2.0,1,"3,4,2,1,1,4,3,2","3,4,2,1,1,4,3,2",103,rank_1to4_pm1,rank_1to4,cardinal,0.902439024,True
114,PcDl,Peace-Lock,"3,4,2,1","4,2,3,1","3,4,2,1,4,2,3,1",1,1,False,0,0,86,9,P86,43122413,DD,Double dominance — both players have a strictly dominated action; unique pure NE at L1(α),A1,Level-k(α) class: 36 games (DD+OD1+CO1); Lk(α)→NE at k=1; NE is near-equal split; ≥67% play L1(α),D3,Dominant strategy: both players have dominant strategies; highest internal conflict of D-class (18 perspectives),False,True,P1,0.940133038,0.940133038,0.3269,0.8555,0.9401,0.8803,1,True,True,3,0.9012470508931582,0.0756573005302144,0.1051486217095896,0.0547207511001713,223;267;322,0,1,1,"(0,0)",,,1.25,0.6000000000000001,0,0,"(0,0)",True,0.0,0.0,0,0,0,0,"(1,1)","(0,0);(0,1)",bruns,,,,,,,,0.0,0.0,0.0,0.0,,,,,0,0,,,0,0,-0.4233901974057255,3,2.0,2.0,2.0,1,"3,4,2,1,4,2,3,1","4,3,1,2,2,4,1,3",9,rank_1to4_pm1,rank_1to4,cardinal,0.940133038,True
115,PcHa,,"3,4,2,1","2,4,1,3","3,4,2,1,2,4,1,3",1,1,False,0,1,82,5,P82,34212413,DD,Double dominance — both players have a strictly dominated action; unique pure NE at L1(α),A1,Level-k(α) class: 36 games (DD+OD1+CO1); Lk(α)→NE at k=1; NE is near-equal split; ≥67% play L1(α),D1,Dominant strategy: both players have dominant strategies; stable equilibrium (9 perspectives),False,False,P1,0.933481153,0.933481153,0.3528,0.8069,0.9335,0.9047,1,True,True,1,0.8888888888888888,0.8888888888888888,0.0,0.0,236,0,1,1,"(0,1)",,,1.25,0.6000000000000001,0,1,"(0,1)",True,0.0,0.0,0,1,0,1,"(0,1)","(0,1)",bruns,,,,,,,,0.0,1.0,0.0,1.0,,,,,0,1,,,0,1,-0.4233901974057255,3,2.0,2.0,2.0,1,"3,4,2,1,2,4,1,3","3,4,2,1,2,4,1,3",5,rank_1to4_pm1,rank_1to4,cardinal,0.933481153,True
116,PcHr,Peace-Hero,"3,4,2,1","4,1,2,3","3,4,2,1,4,1,2,3",1,1,False,0,0,39,113,P39,43121432,OD1,One-sided dominance type 1 — one player has a dominated action; L1(α) converges to NE (1 outcome),A1,Level-k(α) class: 36 games (DD+OD1+CO1); Lk(α)→NE at k=1; NE is near-equal split; ≥67% play L1(α),O1,One-sided dominance: one player has a dominant strategy (class 1 of 4); 18 perspectives,False,True,P1,0.884700665,0.884700665,0.5157,1.0933,0.8847,0.8625,1,True,False,5,0.9244084265602804,0.1398403019839721,0.0321922586495213,0.1142425285218721,15;241;336;470;654,1,1,1,"(0,0)",,,1.25,1.4,0,0,"(0,0)",True,0.0,0.0,0,0,0,0,"(1,0)","(0,0);(0,1)",bruns,,,,,,,,0.0,,0.0,0.0,,,,,0,0,,,0,0,0.0384900179459749,3,2.0,2.0,2.0,1,"3,4,2,1,4,1,2,3","4,3,1,2,1,4,3,2",113,rank_1to4_pm1,rank_1to4,cardinal,0.884700665,True
117,PcNc,,"3,4,2,1","3,4,1,2","3,4,2,1,3,4,1,2",1,1,False,0,1,24,100,P24,34213412,DD,Double dominance — both players have a strictly dominated action; unique pure NE at L1(α),A1,Level-k(α) class: 36 games (DD+OD1+CO1); Lk(α)→NE at k=1; NE is near-equal split; ≥67% play L1(α),D1,Dominant strategy: both players have dominant strategies; stable equilibrium (9 perspectives),False,False,P1,0.935698448,0.935698448,0.3443,0.8534,0.9357,0.8869,1,True,True,3,0.9073464913508772,0.8690854119425548,0.0394851041605733,0.0616185076069203,30;64;98,0,1,1,"(0,1)",,,1.25,0.2,0,1,"(0,1)",True,0.0,0.0,0,1,0,1,"(0,0)","(0,1)",bruns,,,,,,,,0.0,1.0,0.0,1.0,,,,,0,1,,,0,1,-0.6543303050815759,3,2.0,2.0,2.0,1,"3,4,2,1,3,4,1,2","3,4,2,1,3,4,1,2",100,rank_1to4_pm1,rank_1to4,cardinal,0.935698448,True
118,PcPc,Peace,"3,4,2,1","1,4,2,3","3,4,2,1,1,4,2,3",1,1,True,0,1,27,27,P27,34211423,DD,Double dominance — both players have a strictly dominated action; unique pure NE at L1(α),A1,Level-k(α) class: 36 games (DD+OD1+CO1); Lk(α)→NE at k=1; NE is near-equal split; ≥67% play L1(α),D1,Dominant strategy: both players have dominant strategies; stable equilibrium (9 perspectives),False,False,P1,0.904656319,0.904656319,0.4541,0.9081,0.9047,0.9047,1,True,True,1,0.8918918918918919,0.902439024390244,0.0,0.0,12,0,1,1,"(0,1)",,,1.25,0.8,0,1,"(0,1)",True,0.0,0.0,0,1,0,1,"(0,1)","(0,1)",bruns,,,,,,,,0.0,1.0,0.0,1.0,,,,,0,1,,,0,1,-0.3079201435678004,3,2.0,2.0,2.0,1,"3,4,2,1,1,4,2,3","3,4,2,1,1,4,2,3",27,rank_1to4_pm1,rank_1to4,cardinal,0.904656319,True
119,PcPd,ImpureAltruist,"3,4,2,1","4,3,2,1","3,4,2,1,4,3,2,1",1,1,False,0,0,30,105,P30,43123412,DD,Double dominance — both players have a strictly dominated action; unique pure NE at L1(α),A1,Level-k(α) class: 36 games (DD+OD1+CO1); Lk(α)→NE at k=1; NE is near-equal split; ≥67% play L1(α),D3,Dominant strategy: both players have dominant strategies; highest internal conflict of D-class (18 perspectives),False,True,P1,0.875831486,0.875831486,0.5412,1.1362,0.8758,0.8559,1,True,True,3,0.9061852550224644,0.2535202252150537,0.0345305858074094,0.1434659921243018,151;185;508,0,1,1,"(0,0)",,,1.25,0.2,0,0,"(0,0)",True,0.0,0.0,0,0,0,0,"(1,0)","(0,0);(0,1)",bruns,,,,,,,,0.0,0.0,0.0,0.0,,,,,0,0,,,0,0,-0.6543303050815759,3,2.0,2.0,2.0,1,"3,4,2,1,4,3,2,1","4,3,1,2,3,4,1,2",105,rank_1to4_pm1,rank_1to4,cardinal,0.875831486,True
120,PcSh,PureAligned,"3,4,2,1","3,4,2,1","3,4,2,1,3,4,2,1",1,1,False,0,-1,25,101,P25,34213421,OD2,One-sided dominance type 2 — one player has a dominated action; needs L2(α) to reach NE (2 outcomes),A2,"Level-k(α) class: 22 games (OD2+CO2+MP); L1(α) concentrates one player, other splits; needs k=2",O4,One-sided dominance: one player has a dominant strategy (class 4 of 4); 18 perspectives,False,False,P1,0.922394678,0.922394678,0.3937,1.3937,0.9224,0.4989,1,True,False,0,,,,,,1,1,1,"(0,1)",,,1.25,0.0,0,0,"(0,0)",False,1.0,2.0,0,-1,-1,1,"(0,0)","(0,1)",bruns,,,,,,,,0.0,,0.0,1.0,,,,,0,1,,,0,1,-0.7698003589195012,3,2.0,2.0,2.0,1,"3,4,2,1,3,4,2,1","3,4,2,1,3,4,2,1",101,rank_1to4_pm1,rank_1to4,cardinal,0.922394678,False
121,PdAs,,"1,3,2,4","2,4,3,1","1,3,2,4,2,4,3,1",1,1,False,1,-1,55,128,P55,42311342,OD1,One-sided dominance type 1 — one player has a dominated action; L1(α) converges to NE (1 outcome),B1,Breakaway: 4 games (DD+OD1) incl. Prisoner's Dilemma; NE ≠ NES; ~30% cooperate (off-equilibrium),O3,One-sided dominance: one player has a dominant strategy (class 3 of 4); 18 perspectives,True,True,P1,0.645232816,0.3547671839999999,0.9383,1.9018,0.6452,0.388,1,True,False,0,,,,,,1,1,1,"(1,0)",,,1.25,1.2,1,0,"(1,0)",True,0.0,0.0,1,-1,-1,0,"(0,0)","(0,1);(1,1)",bruns,,,,,,,,1.0,,1.0,0.0,,,,,1,1,,,1,0,-0.0769800358919501,3,-1.0,1.0,1.0,1,"1,3,2,4,2,4,3,1","4,2,3,1,1,3,4,2",128,rank_1to4_pm1,rank_1to4,cardinal,0.645232816,False
122,PdBa,Patron,"1,3,2,4","4,2,1,3","1,3,2,4,4,2,1,3",1,1,False,1,-1,50,123,P50,24131342,OD1,One-sided dominance type 1 — one player has a dominated action; L1(α) converges to NE (1 outcome),A1,Level-k(α) class: 36 games (DD+OD1+CO1); Lk(α)→NE at k=1; NE is near-equal split; ≥67% play L1(α),O2,One-sided dominance: one player has a dominant strategy (class 2 of 4); 18 perspectives,True,False,P1,0.842572062,0.157427938,0.6281,1.3994,0.8426,0.2262,1,True,False,0,,,,,,1,1,1,"(1,1)",,,1.25,1.2,1,1,"(1,1)",True,0.0,0.0,1,-1,-1,1,"(0,1)","(0,0);(1,1)",bruns,,,,,,,,1.0,,1.0,1.0,,,,,1,0,,,1,1,-0.0769800358919501,3,-1.0,1.0,1.0,1,"1,3,2,4,4,2,1,3","2,4,1,3,1,3,4,2",123,rank_1to4_pm1,rank_1to4,cardinal,0.842572062,False
123,PdCh,CalledBluff,"1,3,2,4","4,3,1,2","1,3,2,4,4,3,1,2",1,1,False,1,-1,53,126,P53,42312134,OD1,One-sided dominance type 1 — one player has a dominated action; L1(α) converges to NE (1 outcome),A1,Level-k(α) class: 36 games (DD+OD1+CO1); Lk(α)→NE at k=1; NE is near-equal split; ≥67% play L1(α),O2,One-sided dominance: one player has a dominant strategy (class 2 of 4); 18 perspectives,True,True,P1,0.725055432,0.274944568,0.8485,1.5912,0.7251,0.2106,1,True,False,0,,,,,,1,1,1,"(1,1)",,,1.25,1.4,1,1,"(1,1)",True,0.0,0.0,1,-1,-1,1,"(0,1)","(0,0);(0,1);(1,1)",bruns,,,,,,,,1.0,,1.0,1.0,,,,,1,0,,,1,1,0.0384900179459749,3,-1.0,1.0,1.0,1,"1,3,2,4,4,3,1,2","4,2,3,1,2,1,3,4",126,rank_1to4_pm1,rank_1to4,cardinal,0.725055432,False
124,PdCm,Misery,"1,3,2,4","4,1,3,2","1,3,2,4,4,1,3,2",1,1,False,1,0,116,42,P116,24133241,DD,Double dominance — both players have a strictly dominated action; unique pure NE at L1(α),A1,Level-k(α) class: 36 games (DD+OD1+CO1); Lk(α)→NE at k=1; NE is near-equal split; ≥67% play L1(α),D2,Dominant strategy: both players have dominant strategies; different conflict structure from D1 (9 perspectives),True,False,P1,0.880266075,0.119733925,0.5286,1.1621,0.8803,0.8404,1,True,True,3,0.0862630884110671,0.3179050567595459,0.0468728393530659,0.0721336207381768,111;163;293,0,1,1,"(1,0)",,,1.25,1.7999999999999998,1,0,"(1,0)",True,0.0,0.0,1,0,1,0,"(1,0)","(0,0);(1,0);(1,1)",bruns,,,,,,,,1.0,0.0,1.0,0.0,,,,,1,0,,,1,0,0.2694301256218253,3,-1.0,1.0,1.0,1,"1,3,2,4,4,1,3,2","2,4,1,3,3,2,4,1",42,rank_1to4_pm1,rank_1to4,cardinal,0.880266075,True
125,PdCo,,"1,3,2,4","1,4,3,2","1,3,2,4,1,4,3,2",1,1,False,1,1,52,125,P52,24133214,OD2,One-sided dominance type 2 — one player has a dominated action; needs L2(α) to reach NE (2 outcomes),A2,"Level-k(α) class: 22 games (OD2+CO2+MP); L1(α) concentrates one player, other splits; needs k=2",O3,One-sided dominance: one player has a dominant strategy (class 3 of 4); 18 perspectives,True,False,P1,0.776053215,0.2239467849999999,0.7673,1.5898,0.7761,0.7428,1,True,False,7,0.2758055838522871,0.8113082213757169,0.1504409658551563,0.0520149629823716,94;114;404;445;525;573;579,1,1,1,"(1,0)",,,1.25,0.6000000000000001,1,1,"(1,1)",False,1.0,3.0,1,1,1,0,"(0,0)","(0,1);(1,1)",bruns,,,,,,,,1.0,,1.0,0.0,,,,,1,1,,,1,0,-0.4233901974057255,3,-1.0,1.0,1.0,1,"1,3,2,4,1,4,3,2","2,4,1,3,3,2,1,4",125,rank_1to4_pm1,rank_1to4,cardinal,0.7760532150000001,True
126,PdDl,TotalConflict,"1,3,2,4","4,2,3,1","1,3,2,4,4,2,3,1",1,1,False,1,0,99,23,P99,24133142,DD,Double dominance — both players have a strictly dominated action; unique pure NE at L1(α),A1,Level-k(α) class: 36 games (DD+OD1+CO1); Lk(α)→NE at k=1; NE is near-equal split; ≥67% play L1(α),D2,Dominant strategy: both players have dominant strategies; different conflict structure from D1 (9 perspectives),True,False,P1,0.815964523,0.184035477,0.6888,1.278,0.816,0.8581,1,True,True,3,0.2869554046024634,0.2774774774774775,0.0414171358445124,0.1335401366752273,45;160;165,0,1,1,"(1,0)",,,1.25,2.0,1,0,"(1,0)",True,0.0,0.0,1,0,1,0,"(0,1)","(0,0);(0,1);(1,0);(1,1)",bruns,,,,,,,,1.0,0.0,1.0,0.0,,,,,1,0,,,1,0,0.3849001794597504,3,-1.0,1.0,1.0,1,"1,3,2,4,4,2,3,1","2,4,1,3,3,1,4,2",23,rank_1to4_pm1,rank_1to4,cardinal,0.815964523,True
127,PdHa,,"1,3,2,4","2,4,1,3","1,3,2,4,2,4,1,3",1,1,False,1,1,85,8,P85,24131324,DD,Double dominance — both players have a strictly dominated action; unique pure NE at L1(α),A1,Level-k(α) class: 36 games (DD+OD1+CO1); Lk(α)→NE at k=1; NE is near-equal split; ≥67% play L1(α),D3,Dominant strategy: both players have dominant strategies; highest internal conflict of D-class (18 perspectives),True,False,P1,0.822616408,0.1773835919999999,0.6743,1.0759,0.8226,0.9202,1,True,True,3,0.229076479076479,0.9440742814483016,0.0695032171976741,0.0278286788437864,82;231;308,0,1,1,"(1,1)",,,1.25,0.3999999999999999,1,1,"(1,1)",True,0.0,0.0,1,1,1,1,"(0,0)","(0,1);(1,1)",bruns,,,,,,,,1.0,1.0,1.0,1.0,,,,,1,1,,,1,1,-0.5388602512436508,3,-1.0,1.0,1.0,1,"1,3,2,4,2,4,1,3","2,4,1,3,1,3,2,4",8,rank_1to4_pm1,rank_1to4,cardinal,0.8226164080000001,True
128,PdHr,DilemmaHero,"1,3,2,4","4,1,2,3","1,3,2,4,4,1,2,3",1,1,False,1,0,49,122,P49,24132341,OD2,One-sided dominance type 2 — one player has a dominated action; needs L2(α) to reach NE (2 outcomes),A2,"Level-k(α) class: 22 games (OD2+CO2+MP); L1(α) concentrates one player, other splits; needs k=2",O2,One-sided dominance: one player has a dominant strategy (class 2 of 4); 18 perspectives,True,False,P1,0.924611973,0.075388027,0.3857,1.301,0.9246,0.6696,1,True,False,6,0.2354356284390104,0.4071902946675194,0.1050740159948202,0.1015179410769921,1;101;432;469;658;839,1,1,1,"(1,1)",,,1.25,1.4,1,0,"(1,0)",False,1.0,3.0,1,0,1,1,"(1,0)","(0,0);(1,1)",bruns,,,,,,,,1.0,,1.0,1.0,,,,,1,0,,,1,1,0.0384900179459749,3,-1.0,1.0,1.0,1,"1,3,2,4,4,1,2,3","2,4,1,3,2,3,4,1",122,rank_1to4_pm1,rank_1to4,cardinal,0.924611973,True
129,PdNc,,"1,3,2,4","3,4,1,2","1,3,2,4,3,4,1,2",1,1,False,1,1,121,48,P121,42312143,DD,Double dominance — both players have a strictly dominated action; unique pure NE at L1(α),A1,Level-k(α) class: 36 games (DD+OD1+CO1); Lk(α)→NE at k=1; NE is near-equal split; ≥67% play L1(α),D3,Dominant strategy: both players have dominant strategies; highest internal conflict of D-class (18 perspectives),True,True,P1,0.747228381,0.252771619,0.8156,1.3378,0.7472,0.8825,1,True,True,3,0.2764222022534042,0.8946568519739252,0.0627623603388904,0.0267633765268187,138;154;199,0,1,1,"(1,1)",,,1.25,1.0,1,1,"(1,1)",True,0.0,0.0,1,1,1,1,"(0,1)","(0,1);(1,1)",bruns,,,,,,,,1.0,1.0,1.0,1.0,,,,,1,1,,,1,1,-0.1924500897298753,3,-1.0,1.0,1.0,1,"1,3,2,4,3,4,1,2","4,2,3,1,2,1,4,3",48,rank_1to4_pm1,rank_1to4,cardinal,0.747228381,True
130,PdPc,,"1,3,2,4","1,4,2,3","1,3,2,4,1,4,2,3",1,1,False,1,1,105,30,P105,24132314,DD,Double dominance — both players have a strictly dominated action; unique pure NE at L1(α),A1,Level-k(α) class: 36 games (DD+OD1+CO1); Lk(α)→NE at k=1; NE is near-equal split; ≥67% play L1(α),D3,Dominant strategy: both players have dominant strategies; highest internal conflict of D-class (18 perspectives),True,False,P1,0.855875831,0.144124169,0.5949,1.1362,0.8559,0.8758,1,True,True,2,0.2749999999999999,0.9036004645760743,0.1363705935145484,0.0016425244626864,18;77,0,1,1,"(1,1)",,,1.25,0.2,1,1,"(1,1)",True,0.0,0.0,1,1,1,1,"(0,0)","(0,1);(1,1)",bruns,,,,,,,,1.0,1.0,1.0,1.0,,,,,1,1,,,1,1,-0.6543303050815759,3,-1.0,1.0,1.0,1,"1,3,2,4,1,4,2,3","2,4,1,3,2,3,1,4",30,rank_1to4_pm1,rank_1to4,cardinal,0.855875831,True
131,PdPd,PrisonerDilemma,"1,3,2,4","4,3,2,1","1,3,2,4,4,3,2,1",1,1,True,1,0,57,57,P57,42311234,DD,Double dominance — both players have a strictly dominated action; unique pure NE at L1(α),B1,Breakaway: 4 games (DD+OD1) incl. Prisoner's Dilemma; NE ≠ NES; ~30% cooperate (off-equilibrium),D2,Dominant strategy: both players have dominant strategies; different conflict structure from D1 (9 perspectives),True,True,P1,0.678492239,0.321507761,0.906,1.812,0.6785,0.6785,1,True,True,3,0.2355212355212354,0.3070947570947571,0.104035248764518,0.0521031601578386,171;215;286,0,1,1,"(1,0)",,,1.25,1.7999999999999998,1,0,"(1,0)",True,0.0,0.0,1,0,1,0,"(0,1)","(0,0);(0,1);(1,1)",bruns,,,,,,,,1.0,0.0,1.0,0.0,,,,,1,0,0.0,1.0,1,0,0.2694301256218253,3,-1.0,1.0,1.0,1,"1,3,2,4,4,3,2,1","4,2,3,1,1,2,3,4",57,rank_1to4_pm1,rank_1to4,cardinal,0.678492239,True
132,PdSh,,"1,3,2,4","3,4,2,1","1,3,2,4,3,4,2,1",1,1,False,1,-1,56,129,P56,42311243,OD1,One-sided dominance type 1 — one player has a dominated action; L1(α) converges to NE (1 outcome),B1,Breakaway: 4 games (DD+OD1) incl. Prisoner's Dilemma; NE ≠ NES; ~30% cooperate (off-equilibrium),O3,One-sided dominance: one player has a dominant strategy (class 3 of 4); 18 perspectives,True,True,P1,0.671840355,0.328159645,0.913,1.886,0.6718,0.4035,1,True,False,0,,,,,,1,1,1,"(1,0)",,,1.25,1.4,1,0,"(1,0)",True,0.0,0.0,1,-1,-1,0,"(1,0)","(0,1);(1,1)",bruns,,,,,,,,1.0,,1.0,0.0,,,,,1,1,,,1,0,0.0384900179459749,3,-1.0,1.0,1.0,1,"1,3,2,4,3,4,2,1","4,2,3,1,1,2,4,3",129,rank_1to4_pm1,rank_1to4,cardinal,0.6718403550000001,False
133,ShAs,,"1,4,2,3","2,4,3,1","1,4,2,3,2,4,3,1",2,0,False,-1,-1,70,139,P70,14232431,CO1,Coordination type 1 — two pure NE; L1(α) selects one equilibrium (1 outcome),B2,"Breakaway: 3 CO1 games (Stag Hunt-like); one NE is Lk(α), other is NES; frequencies near 50-50",C,Coordination: no dominant strategies; two pure NE; coordination problem (9 perspectives),False,False,P1,0.516629712,0.516629712,0.9992,1.9984,0.5166,0.5166,2,False,False,0,,,,,,2,0,2,"(0,1);(1,0)",True,False,1.25,0.6000000000000001,1,0,"(1,0)",True,0.0,0.0,-1,-1,-1,-1,"(0,1)","(0,1)",bruns,,,,,,,,,,,,0.0,1.0,,,0,1,,,0,1,-0.3437457694579421,4,0.0,0.0,0.0,0,"1,4,2,3,2,4,3,1","1,4,2,3,2,4,3,1",139,rank_1to4_pm1,rank_1to4,cardinal,0.516629712,False
134,ShBa,InspectorCycle,"1,4,2,3","4,2,1,3","1,4,2,3,4,2,1,3",0,0,False,-1,-1,73,142,P73,14234213,MP,Matching pennies — no pure NE; Lk(α) cycles through all 4 outcomes,A4,Level-k(α) class: 8 MP games; L1(α) breaks ties; frequencies cluster around L1(α) prediction,H,Hero / anti-coordination: no dominant strategies; no pure NE; pure conflict (18 perspectives),False,False,P1,0.279379157,0.279379157,0.8546,1.6375,0.2794,0.2328,0,False,False,0,,,,,,2,0,0,,,,1.25,1.4,1,1,"(1,1)",False,,,-1,-1,-1,-1,"(1,1)","(0,0);(0,1);(1,1)",bruns,,,,,,,,,,,,,,,,0,0,,,1,1,0.3368858560744445,3,0.0,-0.0,0.0,0,"1,4,2,3,4,2,1,3","1,4,2,3,4,2,1,3",142,rank_1to4_pm1,rank_1to4,cardinal,0.7206208430000001,False
135,ShCh,EndlessCycle,"1,4,2,3","4,3,1,2","1,4,2,3,4,3,1,2",0,0,False,-1,-1,71,140,P71,14234312,MP,Matching pennies — no pure NE; Lk(α) cycles through all 4 outcomes,A4,Level-k(α) class: 8 MP games; L1(α) breaks ties; frequencies cluster around L1(α) prediction,H,Hero / anti-coordination: no dominant strategies; no pure NE; pure conflict (18 perspectives),False,False,P1,0.407982262,0.407982262,0.9754,1.7733,0.408,0.2417,0,False,False,0,,,,,,2,0,0,,,,1.25,1.2,1,1,"(1,1)",False,,,-1,-1,-1,-1,"(0,1)","(0,0);(0,1)",bruns,,,,,,,,,,,,,,,,0,0,,,1,1,0.2214158022365192,3,0.0,-0.0,0.0,0,"1,4,2,3,4,3,1,2","1,4,2,3,4,3,1,2",140,rank_1to4_pm1,rank_1to4,cardinal,0.592017738,False
